gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,1,1.002895784642934,1,0,-0.37595473195650925,0.3411516168178386,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
1,0,0,1,1.5322605130033284,1,0,0.006258578081699082,1.002264220360992,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1,0,0,0,-1.2774445836787656,1,0,-1.4694171580658184,-0.9967135247333362,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,1,1,0.9214550572028734,1,1,-0.3161300399505289,0.37066675407311855,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0
1,1,1,0,-0.13727439951791576,1,1,0.9867188081797118,0.16496521826931793,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.025607055362205634,1,1,-0.12834697893175703,-0.10847995468767015,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1,1,0,-1.1552834925186746,1,0,0.3386179781149237,-0.8695866667346979,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,1.5322605130033284,0,1,-0.8213163280010305,0.22942204267883054,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0
1,0,0,0,0.10704778280226633,1,1,-1.3015756610490399,-0.6081637283099428,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,-1.2367242199587352,1,1,-0.62854787598176,-0.9591909175052115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1,1,0,-0.9109613101984924,1,1,0.8321716871642622,-0.6024062912220294,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,1,-1.2774445836787656,1,0,0.32698539911376057,-0.9728675879822469,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,0,0,-0.055833672077855064,1,0,-1.4744025490663168,-0.7370553179830374,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,1,0,0,-0.0965540357978854,1,1,0.8554368451665879,0.13946484557342576,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
1,1,1,1,1.125056875803025,1,1,0.9468356801757247,1.5418529889719055,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,1,1.6137012404433893,1,0,0.06940686408801149,1.0937214393896846,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
1,0,0,0,-1.1552834925186746,1,1,-1.46443176706532,-0.9688307642769284,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,1,1,-1.1552834925186746,1,1,0.15914390209698223,-0.8800868201977122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-0.30015585439803716,1,1,1.15456030519649,0.03940455963175942,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,1.5322605130033284,1,1,0.40508985812156867,1.3279895691737449,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-1.2774445836787656,1,1,-1.4727407520661506,-0.9967576430251978,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-0.5444780367182193,1,0,-1.491020519067978,-0.8436230519742611,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.2774445836787656,1,0,-1.504314895069307,-0.997176766797881,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,1,1,-0.8295205827584317,1,0,-1.477726143066649,-0.9067342684820009,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,1.6137012404433893,1,0,-1.5109620830699715,-0.38159424045569756,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,-1.2367242199587352,1,0,-1.477726143066649,-0.9876030974639562,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,0.06632741908223598,1,1,0.8338334841644282,0.358247454914133,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1,0,0,0,0.18848851024232702,0,1,-0.8046983579993692,-0.39216057135650406,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0
1,1,1,1,1.0436161483629645,1,1,0.8338334841644282,1.2556135113751101,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1,0,0,0,-1.2774445836787656,1,1,-0.6385186579827569,-0.985683951767985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,0,-1.2774445836787656,1,1,0.21564500010263052,-0.9743455507596039,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-1.2774445836787656,1,1,-0.4756625519664766,-0.9835221554667763,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,1.6137012404433893,1,0,0.11261358609233106,1.1157364670285255,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0
0,1,1,1,-0.8295205827584317,0,1,-1.1786026830367469,-0.8487628329761147,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-1.2367242199587352,1,0,-1.504314895069307,-0.9918605126285817,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,1,0,0.5956921474426305,1,0,-1.4993295040688086,-0.5992077150620776,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,-1.0738427650786138,1,1,-0.6700928009859131,-0.8907193285363109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,0,1.125056875803025,0,0,-0.3709693409560109,0.42235133298875455,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,1,0,0,-1.2367242199587352,1,1,0.6327560471443273,-0.9335581899337352,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,0,1,0,0.758573602322752,1,1,0.6344178441444933,0.8944391150517185,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,1.6137012404433893,1,0,1.4885815022298807,2.4739401411278084,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
1,0,1,0,1.6137012404433893,1,1,0.6809481601491449,1.6779799785102707,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,0,1,1,0.7992939660427822,1,0,-1.3863273080575123,-0.4520511525583613,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,1.5729808767233588,1,0,0.9451738831755587,1.864622412229944,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,0,-0.1779947632379461,1,0,-1.303237458049206,-0.7092166758184908,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,1,0,1.5729808767233588,0,0,-0.6119299059800988,0.4736829655694992,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0
1,0,1,1,1.4508197855632678,1,1,1.156222102196656,1.9360278676076281,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0
1,0,0,0,-1.2774445836787656,1,1,0.1857326540996401,-0.9747426153863566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,-0.8702409464784621,1,1,0.8122301231622688,-0.5688763894073616,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1,0,1,1,-1.1960038562387048,1,1,-0.28621769394753876,-0.9315949259459025,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,1.1657772395230555,1,1,1.2808568772091153,1.8700048438370358,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,1,0,-1.0738427650786138,1,1,0.356897745116751,-0.8125417153579013,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.5549717837226001,1,0,-0.3875873109576722,0.07944190949598443,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,1,0.7178532386027215,1,0,0.1857326540996401,0.5531841275037508,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
1,0,0,0,1.4915401492832983,1,1,1.3057838322116073,2.1980905212643735,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1
1,0,1,1,0.22920887396235737,1,1,0.6859335511496436,0.44880024895966675,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-1.1960038562387048,1,1,0.3153528201125979,-0.9129990659263203,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,0,1.4508197855632678,1,1,0.8255244991635975,1.6976126183885958,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1,0,0,1,-0.30015585439803716,1,0,-1.461108173064988,-0.8027474545646693,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,1,0,-0.5851984004382496,1,0,1.1628692901973208,-0.19565769940580632,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1
1,0,0,0,-1.0331224013585834,1,1,0.6792863631489789,-0.7399450660999595,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0,0,0,0,1.3286586944031769,0,0,-0.15992112193491323,0.724142508466695,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,-0.8295205827584317,1,0,-1.5109620830699715,-0.9048592410778912,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,0,-1.2774445836787656,0,0,-1.328164413051698,-0.9948384973292265,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,0,0,-0.5851984004382496,1,0,-1.5209328650709681,-0.8518952316982745,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,1,0,1.2879383306831464,1,1,0.6726391751483144,1.4138437651360387,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-0.2594354906780068,1,1,0.7274784761537967,-0.03131706222207282,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,1,-1.1552834925186746,1,0,0.8255244991635975,-0.8444612995196277,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,0,1,0,1.5729808767233588,1,0,-0.3410569949530208,0.6610974693967474,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
0,0,0,0,0.6771328748826912,1,1,-0.16656830993557784,0.288783204378351,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,0,0,-1.0331224013585834,1,1,0.7324638671542947,-0.7320920101486293,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
